applicant_id,age_years,income_type,annual_income,employment_years,education,family_status,housing_type,occupation_type,num_children,family_size,owns_car,owns_realty,credit_history_months,existing_loan_balance,num_credit_lines,payment_status
1481,50,Working,41903.1,7.2,Higher education,Single / not married,House / apartment,IT staff,0,1,1,1,105,1666.82,6,2
1482,66,Working,45824.77,7.8,Higher education,Widow,House / apartment,Accountants,0,1,1,0,126,0.0,6,2
1483,24,Commercial associate,71681.02,4.9,Secondary / secondary special,Married,Rented apartment,IT staff,0,2,1,1,74,0.0,1,2
1484,62,Working,15746.16,8.8,Secondary / secondary special,Single / not married,House / apartment,IT staff,0,2,1,1,199,25739.27,3,3
1485,23,Commercial associate,87022.09,8.7,Secondary / secondary special,Widow,Municipal apartment,Medicine staff,1,3,0,1,1,28230.58,6,3
1486,36,Working,39501.77,17.7,Higher education,Widow,House / apartment,Laborers,0,2,1,1,130,0.0,6,3
1487,41,Student,17795.11,6.3,Higher education,Married,House / apartment,Managers,1,3,0,1,112,26177.4,4,4
1488,32,Commercial associate,73034.97,4.8,Secondary / secondary special,Widow,House / apartment,Sales staff,0,1,1,1,71,0.0,1,3
1489,69,State servant,59191.15,3.5,Incomplete higher,Civil marriage,House / apartment,Medicine staff,1,3,1,1,81,2622.1,0,2
1490,64,Commercial associate,57797.99,2.5,Secondary / secondary special,Widow,Rented apartment,Accountants,0,1,0,1,28,9389.03,6,2
1491,48,Working,11552.71,8.5,Secondary / secondary special,Civil marriage,House / apartment,Drivers,2,4,0,1,40,27644.67,6,3
1492,43,Pensioner,28559.85,0.0,Secondary / secondary special,Civil marriage,Rented apartment,Managers,0,2,1,1,84,36677.12,6,4
1493,58,Commercial associate,64214.84,2.7,Secondary / secondary special,Single / not married,House / apartment,Laborers,0,1,1,1,26,9442.48,4,3
1494,55,Pensioner,17864.24,0.0,Secondary / secondary special,Civil marriage,House / apartment,Managers,0,1,1,1,152,14178.86,6,3
1495,44,Working,47322.98,6.8,Higher education,Civil marriage,House / apartment,Sales staff,0,2,0,1,134,27488.54,1,3
1496,61,Commercial associate,52418.61,5.2,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1,2,1,1,235,41973.72,3,2
1497,30,State servant,21201.44,1.6,Higher education,Single / not married,House / apartment,Core staff,1,3,1,1,218,29255.32,2,3
1498,34,Commercial associate,74101.18,8.0,Higher education,Civil marriage,House / apartment,IT staff,3,4,0,1,178,478.22,5,2
1499,21,Working,36121.33,14.8,Higher education,Married,Municipal apartment,Core staff,0,1,1,1,122,25510.74,7,3
1500,26,Pensioner,24017.48,0.0,Higher education,Widow,With parents,Core staff,0,1,1,1,148,7247.67,4,2
1501,30,Pensioner,23466.73,0.0,Higher education,Civil marriage,House / apartment,Laborers,0,1,1,0,19,31811.76,3,4
1502,51,Student,21486.26,8.3,Higher education,Single / not married,Rented apartment,Sales staff,1,2,1,1,48,22595.87,2,2
1503,62,Working,44355.57,1.1,Higher education,Widow,House / apartment,Laborers,0,2,1,1,173,2725.9,1,2
1504,49,Working,46245.82,3.4,Higher education,Civil marriage,Rented apartment,Drivers,0,1,1,0,169,28261.86,3,3
1505,42,Pensioner,23681.77,0.0,Higher education,Separated,Municipal apartment,Laborers,1,2,1,0,4,21347.47,1,4
1506,34,Commercial associate,69720.2,14.7,Higher education,Widow,House / apartment,Laborers,2,3,1,1,125,19781.03,3,2
1507,25,Pensioner,41223.32,0.0,Incomplete higher,Widow,Municipal apartment,Medicine staff,1,3,1,1,74,15359.82,6,2
1508,49,Commercial associate,73605.08,5.2,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,0,1,177,8716.08,1,1
1509,27,Working,55818.15,7.2,Higher education,Civil marriage,House / apartment,Managers,0,2,0,0,148,22407.5,1,2
1510,59,Pensioner,33941.06,0.0,Secondary / secondary special,Widow,With parents,Core staff,1,3,1,1,87,41418.99,0,3
1511,41,Working,23261.18,1.2,Secondary / secondary special,Civil marriage,Rented apartment,Sales staff,0,2,0,1,220,37898.49,2,3
1512,38,Working,31201.13,5.3,Higher education,Single / not married,House / apartment,Core staff,0,2,1,1,114,12787.3,5,3
1513,22,Commercial associate,55695.26,3.7,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0,2,0,1,74,0.0,7,3
1514,32,Pensioner,20886.53,0.0,Higher education,Married,House / apartment,Managers,0,2,1,1,126,8428.96,5,3
1515,21,State servant,25096.48,9.3,Secondary / secondary special,Widow,House / apartment,Core staff,0,2,0,1,218,16752.99,2,3
1516,56,Working,15513.23,2.7,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0,1,1,0,86,18422.77,2,2
1517,45,Working,23792.16,4.0,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,0,1,59,25781.43,3,3
1518,59,Student,13653.24,4.1,Higher education,Civil marriage,Municipal apartment,Sales staff,1,2,1,1,138,23713.85,7,3
1519,48,Working,43906.53,9.2,Higher education,Married,Rented apartment,IT staff,0,1,1,1,66,23891.17,2,3
1520,67,Working,32509.4,6.4,Incomplete higher,Separated,Municipal apartment,Laborers,1,3,1,1,66,7398.84,1,3
1521,59,Working,46243.07,2.8,Secondary / secondary special,Civil marriage,House / apartment,Managers,0,2,0,1,137,8723.6,7,2
1522,28,Commercial associate,50889.49,10.9,Secondary / secondary special,Married,House / apartment,Managers,2,4,1,1,18,2022.49,4,3
1523,26,State servant,55268.03,3.8,Incomplete higher,Civil marriage,House / apartment,Sales staff,0,1,0,1,218,18119.37,3,3
1524,64,Pensioner,26416.07,0.0,Secondary / secondary special,Married,With parents,Laborers,0,2,1,1,42,25382.05,6,3
1525,34,Pensioner,34824.04,0.0,Higher education,Single / not married,With parents,Managers,0,2,1,0,167,27828.34,3,4
1526,58,Working,48200.62,6.6,Secondary / secondary special,Widow,House / apartment,Managers,1,3,1,1,118,0.0,5,3
1527,51,Working,22917.38,4.9,Higher education,Separated,Rented apartment,Medicine staff,0,2,1,0,65,20646.09,2,3
1528,55,Commercial associate,58096.18,12.7,Secondary / secondary special,Civil marriage,House / apartment,Laborers,1,2,1,0,16,2495.52,3,2
1529,34,Working,25538.92,6.4,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0,2,1,1,64,22082.46,6,3
1530,36,Working,43297.1,3.4,Higher education,Civil marriage,House / apartment,Core staff,1,2,0,1,92,2416.0,6,3
1531,48,Working,33264.19,6.0,Higher education,Married,House / apartment,Medicine staff,1,2,0,0,26,23814.17,5,4
1532,22,Working,51015.92,13.7,Secondary / secondary special,Single / not married,House / apartment,Drivers,0,1,1,1,162,7231.07,5,2
1533,36,Commercial associate,31810.56,2.6,Secondary / secondary special,Widow,Municipal apartment,Managers,0,2,1,1,168,7485.5,2,3
1534,45,Pensioner,28144.08,0.0,Higher education,Widow,With parents,Medicine staff,0,1,1,1,122,24642.17,2,2
1535,31,Working,54015.55,1.6,Higher education,Married,House / apartment,Accountants,0,1,1,1,44,8380.77,4,3
1536,35,Commercial associate,79059.51,12.2,Secondary / secondary special,Widow,House / apartment,Core staff,1,3,1,1,132,26505.58,5,3
1537,69,Pensioner,20511.16,0.0,Incomplete higher,Married,House / apartment,Accountants,1,2,1,1,185,23903.05,6,3
1538,35,Pensioner,28173.96,0.0,Secondary / secondary special,Civil marriage,Municipal apartment,Accountants,0,1,1,0,173,13664.75,2,3
1539,65,Pensioner,29804.64,0.0,Secondary / secondary special,Widow,Rented apartment,Drivers,0,2,0,1,88,9557.99,1,3
1540,66,Working,69367.24,5.8,Secondary / secondary special,Single / not married,House / apartment,Laborers,0,2,0,1,29,30314.71,2,2
1541,54,Pensioner,13482.97,0.0,Secondary / secondary special,Widow,Municipal apartment,Accountants,0,1,0,1,111,24959.8,2,3
1542,28,Working,30650.13,4.5,Higher education,Widow,House / apartment,Managers,1,3,0,1,63,34709.87,3,3
1543,31,Working,89170.28,4.7,Higher education,Civil marriage,Rented apartment,Laborers,2,4,1,1,185,0.0,7,2
1544,66,Working,40698.72,1.5,Higher education,Widow,House / apartment,Sales staff,0,2,1,0,101,11530.87,3,2
1545,21,Commercial associate,20289.13,7.9,Incomplete higher,Married,Rented apartment,Sales staff,0,2,1,0,166,9535.65,0,3
1546,45,Working,35824.84,2.3,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers,0,2,0,0,64,21146.19,0,4
1547,50,Working,8000.0,10.1,Higher education,Single / not married,House / apartment,Core staff,1,3,1,1,50,3610.97,1,3
1548,62,Pensioner,30361.02,0.0,Secondary / secondary special,Separated,House / apartment,Accountants,0,1,1,1,105,5302.29,2,4
1549,64,Working,57754.11,6.2,Higher education,Single / not married,House / apartment,Accountants,1,3,0,0,179,15491.65,0,3
1550,34,Working,30641.32,4.1,Secondary / secondary special,Civil marriage,House / apartment,Core staff,0,1,0,1,214,0.0,5,2
1551,45,Working,37586.1,4.5,Secondary / secondary special,Separated,House / apartment,Core staff,1,2,1,1,209,0.0,7,3
1552,52,Working,59547.55,5.1,Incomplete higher,Single / not married,House / apartment,IT staff,0,2,0,1,27,13618.08,2,3
1553,68,Working,17434.11,7.2,Secondary / secondary special,Widow,House / apartment,Laborers,0,2,1,1,157,46849.39,2,3
1554,48,Working,24185.25,13.0,Incomplete higher,Separated,House / apartment,Drivers,0,1,1,1,70,16362.29,5,3
1555,26,Working,41407.19,4.5,Higher education,Single / not married,Municipal apartment,Sales staff,0,2,0,1,50,10481.56,4,3
1556,66,Pensioner,20627.12,0.0,Secondary / secondary special,Separated,House / apartment,Accountants,0,2,0,0,208,20176.64,5,4
1557,46,State servant,35885.86,11.5,Incomplete higher,Single / not married,House / apartment,Laborers,0,1,1,0,19,21940.52,6,2
1558,29,Commercial associate,33461.24,8.6,Higher education,Civil marriage,House / apartment,Core staff,0,1,0,1,135,13461.6,7,3
1559,30,Commercial associate,64500.58,2.9,Secondary / secondary special,Separated,Municipal apartment,IT staff,0,1,1,0,187,6886.0,2,3
1560,31,State servant,37910.74,2.5,Incomplete higher,Widow,House / apartment,Managers,0,2,0,1,232,0.0,3,1
1561,56,Student,17883.25,7.4,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,0,0,111,25807.27,0,2
1562,67,Commercial associate,64208.39,6.6,Higher education,Civil marriage,House / apartment,Accountants,0,1,1,0,41,9351.5,4,3
1563,42,State servant,42893.66,14.9,Higher education,Civil marriage,House / apartment,Sales staff,0,1,1,1,105,20690.81,2,3
1564,25,State servant,19751.7,7.9,Secondary / secondary special,Widow,Municipal apartment,Sales staff,1,3,0,0,181,27679.79,5,3
1565,64,Pensioner,32827.4,0.0,Incomplete higher,Widow,House / apartment,Laborers,0,1,0,1,125,11317.26,3,2
1566,52,Commercial associate,53051.81,3.4,Higher education,Single / not married,House / apartment,Accountants,3,5,0,1,201,0.0,5,2
1567,48,Working,42376.08,6.1,Higher education,Married,House / apartment,Core staff,0,1,0,1,163,12282.16,3,3
1568,23,Working,61510.16,1.5,Higher education,Widow,House / apartment,Sales staff,1,2,0,1,230,13133.93,4,2
1569,68,Commercial associate,44891.85,2.0,Secondary / secondary special,Married,House / apartment,Managers,1,2,1,1,149,20941.37,5,4
1570,24,Commercial associate,88374.87,2.6,Secondary / secondary special,Single / not married,House / apartment,Accountants,0,2,1,0,37,8137.12,6,3
1571,50,Working,67750.49,3.8,Secondary / secondary special,Married,Rented apartment,Accountants,0,2,1,1,16,7524.59,1,3
1572,50,Commercial associate,75808.47,5.7,Secondary / secondary special,Married,House / apartment,Accountants,0,2,1,1,128,10373.34,5,2
1573,46,Commercial associate,39406.96,8.2,Secondary / secondary special,Married,House / apartment,Drivers,2,3,1,1,228,19462.8,3,2
1574,48,Pensioner,8000.0,0.0,Secondary / secondary special,Separated,With parents,Managers,0,1,1,1,96,25799.51,5,3
1575,40,Working,61991.65,10.6,Secondary / secondary special,Civil marriage,Rented apartment,Managers,0,1,1,1,11,43000.0,5,3
1576,49,Working,46754.31,9.7,Higher education,Married,House / apartment,Medicine staff,0,2,1,1,145,38146.8,2,3
1577,38,Pensioner,20697.06,0.0,Higher education,Separated,Rented apartment,Accountants,1,2,1,1,146,13396.5,3,2
1578,44,Pensioner,39500.91,0.0,Incomplete higher,Married,Rented apartment,Accountants,0,2,0,1,19,6374.17,6,3
1579,54,Student,10476.82,7.3,Secondary / secondary special,Civil marriage,Municipal apartment,IT staff,0,1,1,1,152,7518.8,4,2
1580,57,State servant,34061.83,7.6,Higher education,Separated,House / apartment,Laborers,0,1,1,0,113,0.0,4,2
1581,28,State servant,47348.47,2.8,Secondary / secondary special,Civil marriage,Municipal apartment,Laborers,1,3,1,1,38,16491.45,6,2
1582,69,Working,27460.76,5.1,Secondary / secondary special,Single / not married,Rented apartment,Laborers,1,2,0,0,6,3115.16,6,4
1583,25,Working,43275.68,3.2,Higher education,Widow,With parents,Sales staff,0,2,0,0,143,1716.65,0,2
1584,34,Working,62153.91,1.9,Secondary / secondary special,Widow,With parents,Accountants,0,2,1,1,74,2508.14,1,3
1585,37,Commercial associate,64433.33,7.0,Higher education,Widow,House / apartment,Medicine staff,0,1,1,1,51,25661.55,5,3
1586,36,State servant,57463.97,9.6,Incomplete higher,Married,With parents,Accountants,0,2,1,0,197,14009.05,3,2
1587,38,Working,62854.24,14.1,Secondary / secondary special,Single / not married,Rented apartment,Accountants,0,1,0,1,68,0.0,7,3
1588,36,Commercial associate,60162.51,5.3,Incomplete higher,Single / not married,Municipal apartment,Medicine staff,0,1,0,0,112,25574.21,5,3
1589,42,Working,8196.32,1.6,Secondary / secondary special,Married,House / apartment,Core staff,0,1,1,0,139,29294.6,1,3
1590,58,Working,27584.09,15.5,Incomplete higher,Single / not married,Municipal apartment,Accountants,0,1,0,1,204,9483.04,7,1
1591,61,Working,57022.51,16.3,Higher education,Single / not married,House / apartment,Accountants,1,2,1,1,217,5597.35,0,1
1592,38,Working,20583.54,24.5,Higher education,Civil marriage,Municipal apartment,Core staff,0,2,0,0,13,4531.72,6,3
1593,33,State servant,35426.3,19.1,Incomplete higher,Separated,With parents,Sales staff,0,2,0,1,71,18182.97,6,3
1594,54,Working,50331.07,6.7,Incomplete higher,Civil marriage,With parents,Laborers,1,2,0,0,168,25938.77,4,2
1595,23,Pensioner,42401.79,0.0,Incomplete higher,Separated,With parents,Sales staff,0,2,0,1,163,17022.55,0,4
1596,42,Pensioner,22364.81,0.0,Lower secondary,Single / not married,Municipal apartment,Drivers,0,1,1,1,14,0.0,5,4
1597,31,Working,34865.07,2.2,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0,1,0,1,68,27769.97,3,4
1598,50,Working,44173.98,3.7,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0,1,1,1,37,14348.37,3,4
1599,24,Pensioner,31438.95,0.0,Secondary / secondary special,Married,Rented apartment,Accountants,2,3,1,0,42,12588.31,4,4
1600,61,Working,42570.61,10.8,Higher education,Married,House / apartment,Medicine staff,1,2,1,0,192,20172.32,1,2
1601,34,State servant,54689.76,11.1,Secondary / secondary special,Married,With parents,Sales staff,2,3,1,1,239,27520.81,5,2
1602,46,Working,32413.48,5.6,Incomplete higher,Separated,House / apartment,Accountants,2,4,0,1,4,1336.23,3,3
1603,49,Pensioner,29177.58,0.0,Secondary / secondary special,Married,Rented apartment,Sales staff,0,2,1,0,210,0.0,4,2
1604,44,Pensioner,32363.08,0.0,Secondary / secondary special,Civil marriage,Municipal apartment,Medicine staff,1,3,1,1,91,14424.55,7,4
1605,42,Working,38696.33,2.2,Secondary / secondary special,Married,House / apartment,Drivers,0,2,1,1,199,14565.99,2,2
1606,34,Working,58225.43,4.1,Incomplete higher,Single / not married,With parents,IT staff,0,2,1,1,224,25828.01,2,2
1607,58,Student,15782.03,6.7,Higher education,Single / not married,House / apartment,Managers,0,2,1,0,110,30214.15,6,4
1608,46,Working,57424.32,2.0,Higher education,Single / not married,With parents,Accountants,0,1,0,0,37,8963.56,4,2
1609,31,Working,48057.14,3.6,Secondary / secondary special,Civil marriage,House / apartment,Managers,0,1,1,1,41,18940.05,7,3
1610,33,Working,50928.37,10.3,Incomplete higher,Widow,House / apartment,Drivers,0,1,1,1,227,20513.22,7,2
1611,42,Working,35039.83,9.0,Secondary / secondary special,Separated,House / apartment,Core staff,0,2,0,1,185,21681.54,1,3
1612,62,Pensioner,21818.44,0.0,Secondary / secondary special,Single / not married,House / apartment,Drivers,1,3,0,1,46,0.0,0,3
1613,68,Pensioner,39999.09,0.0,Higher education,Widow,Rented apartment,Core staff,1,2,0,0,204,21260.27,1,2
1614,40,Working,55009.29,1.6,Secondary / secondary special,Widow,House / apartment,Drivers,0,2,1,1,64,5022.67,0,2
1615,40,Pensioner,17974.94,0.0,Incomplete higher,Separated,Municipal apartment,Sales staff,2,4,1,1,17,21863.02,6,4
1616,27,Working,47848.6,3.8,Secondary / secondary special,Single / not married,Rented apartment,IT staff,1,2,0,1,153,1119.1,4,1
1617,47,Working,8000.0,5.1,Secondary / secondary special,Married,With parents,Laborers,0,2,1,1,132,15703.15,1,3
1618,32,Commercial associate,47947.26,6.2,Secondary / secondary special,Widow,Rented apartment,Core staff,1,3,0,1,1,11284.36,2,3
1619,61,Student,20045.4,2.7,Secondary / secondary special,Widow,Municipal apartment,Accountants,0,2,1,1,131,40555.86,0,3
1620,47,Working,43028.96,3.6,Secondary / secondary special,Civil marriage,Rented apartment,Medicine staff,0,1,1,1,170,4237.68,5,3
1621,31,Working,46857.12,14.4,Secondary / secondary special,Civil marriage,With parents,IT staff,1,3,1,1,88,3336.18,6,2
1622,65,Commercial associate,8000.0,4.9,Secondary / secondary special,Civil marriage,House / apartment,Drivers,0,1,0,1,216,32567.82,3,3
1623,60,Pensioner,24155.91,0.0,Secondary / secondary special,Widow,Rented apartment,Managers,0,1,1,1,92,25169.39,5,4
1624,35,Working,50327.79,6.5,Secondary / secondary special,Single / not married,Rented apartment,Sales staff,0,2,0,0,85,17850.43,4,3
1625,26,Working,52328.32,12.1,Incomplete higher,Separated,House / apartment,IT staff,0,1,0,1,164,8763.02,5,1
1626,33,Pensioner,37431.09,0.0,Higher education,Widow,House / apartment,Core staff,0,1,1,0,145,686.7,7,3
1627,39,Working,41688.44,2.8,Higher education,Single / not married,House / apartment,Medicine staff,1,3,0,1,224,9312.46,3,3
1628,40,Working,42390.92,12.9,Secondary / secondary special,Single / not married,Rented apartment,Managers,1,2,1,1,85,8044.59,3,2
1629,61,Working,24019.15,15.6,Lower secondary,Married,Rented apartment,Sales staff,0,1,1,0,29,6056.1,3,3
1630,68,Working,41778.79,2.8,Secondary / secondary special,Separated,House / apartment,Drivers,1,3,0,1,166,8318.61,5,3
